id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5aFQU3VPCQ3YGfKBA4tLfj,1-800-273-8255,Logic,87,rap,0.627000,0.572000,5,-7.738000,0,0.037300,0.568000,0.000002,0.198000,0.361000,100.041000,250173,4
7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,"Kendrick Lamar",88,rap,0.906000,0.625000,1,-6.779000,0,0.090300,0.000243,0.000032,0.097500,0.423000,150.018000,177000,4
6DY2TWhO7ioSmVzK3kuHk8,Narcos,Migos,83,rap,0.936000,0.592000,7,-6.878000,0,0.144000,0.014000,0,0.137000,0.240000,124.996000,255379,4
14EgW52HVqnLHd30bgbPxg,"Darkside (with Ty Dolla $ign & Future feat. Kiiara)","Ty Dolla $ign",78,rap,0.509000,0.631000,7,-6.312000,0,0.056600,0.097600,0,0.058000,0.157000,154.359000,233248,4
6syOdAs4IK8kPWR7gDyjRw,Congratulations,"Post Malone",87,rap,0.629000,0.817000,6,-4.261000,1,0.035700,0.199000,0,0.317000,0.466000,123.087000,220293,4
2mdxJLJHzFmiiYdTZ8JcyH,"I Fall Apart","Post Malone",90,rap,0.565000,0.550000,8,-5.357000,0,0.039700,0.078200,0,0.196000,0.302000,143.927000,223347,4
1xznGGDReH1oQq0xzbwXa3,"One Dance",Drake,85,rap,0.791000,0.619000,1,-5.886000,1,0.053200,0.007840,0.004230,0.351000,0.371000,103.989000,173987,4
5k38wzpLb15YgncyWdTZE4,"Him & I (with Halsey)",G-Eazy,92,rap,0.589000,0.731000,2,-6.343000,1,0.086800,0.053400,0,0.308000,0.191000,87.908000,268867,4
4RepvCWqsP6zBuzvwYibAS,"I Feel It Coming","The Weeknd",83,rap,0.769000,0.813000,0,-5.900000,0,0.143000,0.429000,0,0.095200,0.567000,92.985000,269187,4
4ofvoCdXq99vpMZO4Cfp8x,"Pray For Me (with Kendrick Lamar)","The Weeknd",89,rap,0.728000,0.668000,2,-5.020000,1,0.126000,0.080500,0.000015,0.102000,0.162000,100.537000,211440,4
0VgkVdmE4gld66l8iyGjgx,"Mask Off",Future,88,rap,0.833000,0.434000,2,-8.795000,1,0.431000,0.010200,0.021900,0.165000,0.281000,150.062000,204600,4
5rxPi0MiR4miNK0rCmk980,"Broken People (with Logic & Rag'n'Bone Man)",Logic,80,rap,0.694000,0.702000,9,-5.477000,1,0.094600,0.123000,0,0.075800,0.308000,79.959000,212067,4
2tek8UnoiJdkmpPMqa5KRQ,"Stir Fry",Migos,84,rap,0.814000,0.819000,2,-5.480000,1,0.251000,0.003160,0,0.133000,0.517000,181.958000,190288,4
6VFMGKuYTlaYgbhvILfbc7,"Candy Paint","Post Malone",87,rap,0.669000,0.686000,4,-5.534000,1,0.184000,0.627000,0,0.073400,0.437000,180.046000,229573,4
2e0cr3SmqCR6Ow6zVCs6pj,"All Night","Big Boi",77,rap,0.847000,0.831000,8,-4.560000,0,0.045900,0.062400,0,0.106000,0.865000,135.994000,241893,4
2Imq77E6CEJR5TPUxlJvTY,"All The Stars (with SZA)","Kendrick Lamar",83,rap,0.532000,0.642000,5,-4.891000,0,0.111000,0.054800,0.000246,0.099100,0.536000,193.016000,232187,4
2Xqd0wUttjueBfdcltADOv,"No Limit",G-Eazy,92,rap,0.838000,0.771000,1,-3.791000,1,0.244000,0.011700,0,0.085300,0.405000,175.957000,245387,4
1yxgsra98r3qAtxqiGZPiX,"Butterfly Effect","Travis Scott",90,rap,0.763000,0.598000,11,-6.865000,1,0.053900,0.071400,0,0.112000,0.182000,140.987000,190678,4
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - Soundtrack Version",Eminem,83,rap,0.701000,0.728000,2,-4.554000,1,0.255000,0.009710,0.001150,0.361000,0.059100,171.388000,326467,4
0lcJ1p6R8PWT5u7GW4J9YH,GUMMO,6ix9ine,78,rap,0.690000,0.771000,1,-4.939000,1,0.157000,0.055500,0,0.138000,0.629000,78.518000,157643,4
4y6c5vMzKKM3KsMbHtjKx5,Stronger,"Kanye West",81,rap,0.617000,0.717000,10,-7.858000,0,0.153000,0.005640,0,0.408000,0.490000,103.992000,311867,4
2Uvy6SkNqxvnH1W68dymxG,Redbone,"Childish Gambino",80,rap,0.745000,0.359000,1,-10.429000,1,0.112000,0.192000,0.006280,0.138000,0.550000,160.123000,326933,4
6yr8GiTHWvFfi4o6Q5ebdT,"'Till I Collapse",Eminem,83,rap,0.551000,0.851000,1,-3.277000,1,0.197000,0.074800,0,0.078400,0.100000,171.411000,297893,4
6gBFPUFcJLzWGx4lenP6h2,goosebumps,"Travis Scott",90,rap,0.841000,0.728000,7,-3.370000,1,0.048400,0.084700,0,0.149000,0.430000,130.049000,243837,4
4DTpngLjoHj5gFxEZFeD3J,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",91,rap,0.736000,0.604000,1,-7.357000,0,0.222000,0.065200,0.000064,0.124000,0.574000,155.007000,264532,4
3vKU0GTHo5nl3kTCYAiqc3,"Black Panther","Kendrick Lamar",78,rap,0.612000,0.588000,1,-9.355000,1,0.355000,0.620000,0.000004,0.264000,0.480000,90.251000,130613,4
4lxlbCDntNIJyZSqgV0mzz,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",71,rap,0.653000,0.718000,3,-5.232000,0,0.213000,0.004130,0,0.053700,0.216000,82.034000,202805,4
5u6vkDnOyaf8LsteDAj2ub,"Ghostface Killers","21 Savage",87,rap,0.782000,0.436000,2,-7.033000,1,0.155000,0.331000,0.000013,0.342000,0.243000,82.994000,268933,4
5aAx2yezTd8zXrkmtKl66Z,Starboy,"The Weeknd",84,rap,0.681000,0.594000,7,-7.028000,1,0.282000,0.165000,0.000003,0.134000,0.535000,186.054000,230453,4
4WGyY671Z37inSpCTBJoIm,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",78,rap,0.660000,0.372000,2,-6.025000,0,0.031400,0.417000,0,0.095400,0.432000,119.946000,252227,3
5A4anUcHrgnqH9UorW9XbG,"Big Shot (with Travis Scott)","Kendrick Lamar",77,rap,0.859000,0.479000,1,-9.070000,1,0.217000,0.006990,0,0.097900,0.298000,130.060000,221827,4
5WkPWduQVV8fh7pppm1fqg,"LOVE. FEAT. ZACARI.","Kendrick Lamar",83,rap,0.801000,0.580000,10,-7.311000,1,0.100000,0.289000,0,0.153000,0.777000,126.062000,213400,4
07W9fL0ee9LsqD9c3kNrdo,"Notice Me",Migos,80,rap,0.797000,0.341000,5,-9.733000,0,0.373000,0.111000,0.000001,0.198000,0.423000,165.917000,233880,4
40oKW22ZNNkEdZLJTScaQI,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",88,rap,0.747000,0.524000,10,-6.807000,0,0.245000,0.030600,0,0.200000,0.363000,140.053000,213132,4
3ncgNpxLoBQ65ABk4djDyd,"Pick It Up (feat. A$AP Rocky)","Famous Dex",92,rap,0.921000,0.467000,1,-8.443000,1,0.119000,0.014900,0.000238,0.334000,0.287000,135.995000,191252,4
7qTD8Cc8nC41FBhgCJLhVB,KEKE,6ix9ine,78,rap,0.593000,0.856000,7,-5.737000,1,0.277000,0.034600,0,0.409000,0.453000,187.799000,151915,4
7nnNjqPkUPKk8FOCikJins,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",78,rap,0.887000,0.660000,0,-10.118000,1,0.340000,0.040900,0,0.073400,0.584000,140.012000,193173,4
0KJEIWTEKMfBL2J7Sn3X5I,"Gang Gang",Migos,78,rap,0.639000,0.611000,2,-9.826000,1,0.159000,0.256000,0,0.112000,0.526000,180.072000,181319,4
0o9zCEVyWijwMMGhE2qa9w,KOODA,6ix9ine,76,rap,0.887000,0.644000,1,-4.518000,1,0.341000,0.161000,0,0.254000,0.179000,91.213000,142582,4
7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,82,rap,0.809000,0.463000,11,-11.377000,1,0.039600,0.256000,0.085000,0.109000,0.364000,111.980000,298941,4
4FKqLfrZNloY0vp8Pxjz6c,"Pray For Me (with Kendrick Lamar)","The Weeknd",73,rap,0.730000,0.673000,2,-4.997000,1,0.130000,0.090200,0.000025,0.104000,0.161000,100.534000,211440,4
6ltPEsP4edATzvinHOzvk2,"Still D.R.E.","Dr. Dre",79,rap,0.814000,0.779000,11,-3.271000,1,0.235000,0.175000,0.000671,0.060500,0.544000,93.430000,268005,4
4Y1rSqSFwv7I1FYCICVm00,"BBO (Bad Bitches Only)",Migos,76,rap,0.805000,0.767000,4,-5.791000,0,0.063400,0.047100,0.000001,0.217000,0.498000,161.961000,251859,4
0P6AWOA4LG1XOctzaVu5tt,"The Weekend - Funk Wav Remix",SZA,88,rap,0.775000,0.573000,11,-4.933000,1,0.058500,0.495000,0,0.126000,0.667000,101.925000,171806,4
0nhVrTiCGiGRCoZOJiWzm1,"Danger (with Migos & Marshmello)",Migos,82,rap,0.814000,0.743000,9,-2.968000,1,0.159000,0.152000,0,0.163000,0.367000,107.996000,214587,4
3tvkzvUTF0yoq3pdBi81I0,"Diplomatic Immunity",Drake,82,rap,0.663000,0.846000,0,-5.226000,1,0.453000,0.004720,0,0.292000,0.526000,75.137000,255840,4
2hCKzqwjRjhycKeZJvbloJ,"Go Flex","Post Malone",82,rap,0.663000,0.489000,5,-8.198000,1,0.124000,0.227000,0,0.076900,0.117000,81.959000,179613,4
3g9Mi3kTzzmjBUXN7wnGjI,MotorSport,Migos,77,rap,0.900000,0.517000,2,-5.400000,1,0.204000,0.032100,0,0.316000,0.173000,138.012000,303077,4
4hLZSlkovQopjSb5No68Sq,"Slippery (feat. Gucci Mane)",Migos,58,rap,0.920000,0.674000,1,-5.662000,0,0.264000,0.307000,0,0.104000,0.741000,141.967000,304041,4
2nwp9gU9ZGyKRzMswpfc7k,Flooded,Migos,68,rap,0.952000,0.504000,10,-6.716000,0,0.403000,0.008740,0,0.116000,0.332000,135.078000,270213,4
4iEpZuwhEuoilKaZjXQPbF,"X (with 2 Chainz & Saudi)","ScHoolboy Q",78,rap,0.763000,0.468000,2,-8.476000,1,0.278000,0.021100,0,0.260000,0.351000,131.004000,267427,4
